"Accident_Index","Location_Easting_OSGR","Location_Northing_OSGR","Longitude","Latitude","Police_Force","Accident_Severity","Number_of_Vehicles","Number_of_Casualties","Date","Day_of_Week","Time","Local_Authority_.District.","Local_Authority_.Highway.","X1st_Road_Class","X1st_Road_Number","Road_Type","Speed_limit","Junction_Detail","Junction_Control","X2nd_Road_Class","X2nd_Road_Number","Pedestrian_Crossing.Human_Control","Pedestrian_Crossing.Physical_Facilities","Light_Conditions","Weather_Conditions","Road_Surface_Conditions","Special_Conditions_at_Site","Carriageway_Hazards","Urban_or_Rural_Area","Did_Police_Officer_Attend_Scene_of_Accident","LAYER","ImplementationZone"
"2014950004678",326160,673670,-3.184017,55.950411,95,"Serious collision",1,1,2014-08-31,1,02:00:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,"20mph local streets",1
"2014950004678",326160,673670,-3.184017,55.950411,95,"Serious collision",1,1,2014-08-31,1,02:00:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,"20mph local streets",1
"2014950004678",326160,673670,-3.184017,55.950411,95,"Serious collision",1,1,2014-08-31,1,02:00:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,"20mph local streets",1
"2014950004679",322800,676410,-3.238596,55.974495,95,"Slight collision",1,1,2014-08-31,1,07:22:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"30mph",2
"2014950004679",322800,676410,-3.238596,55.974495,95,"Slight collision",1,1,2014-08-31,1,07:22:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"30mph",2
"2014950004679",322800,676410,-3.238596,55.974495,95,"Slight collision",1,1,2014-08-31,1,07:22:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"30mph",2
"2014950004679",322800,676410,-3.238596,55.974495,95,"Slight collision",1,1,2014-08-31,1,07:22:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"30mph",2
"2014950004680",320110,673040,-3.280687,55.943783,95,"Slight collision",2,1,2014-09-01,2,12:20:00,923,"S12000036",6,0,6,30,6,3,6,0,0,0,1,1,1,0,0,1,1,"20mph main streets",5
"2014950004680",320110,673040,-3.280687,55.943783,95,"Slight collision",2,1,2014-09-01,2,12:20:00,923,"S12000036",6,0,6,30,6,3,6,0,0,0,1,1,1,0,0,1,1,"20mph main streets",5
"2014950004680",320110,673040,-3.280687,55.943783,95,"Slight collision",2,1,2014-09-01,2,12:20:00,923,"S12000036",6,0,6,30,6,3,6,0,0,0,1,1,1,0,0,1,1,"20mph main streets",5
"2014950004680",320110,673040,-3.280687,55.943783,95,"Slight collision",2,1,2014-09-01,2,12:20:00,923,"S12000036",6,0,6,30,6,3,6,0,0,0,1,1,1,0,0,1,1,"20mph main streets",5
"2014950004681",319840,672960,-3.284985,55.943019,95,"Slight collision",2,1,2014-08-31,1,21:35:00,923,"S12000036",3,8,6,30,3,2,6,0,0,5,4,1,1,0,0,1,2,"20mph main streets",5
"2014950004681",319840,672960,-3.284985,55.943019,95,"Slight collision",2,1,2014-08-31,1,21:35:00,923,"S12000036",3,8,6,30,3,2,6,0,0,5,4,1,1,0,0,1,2,"20mph main streets",5
"2014950004681",319840,672960,-3.284985,55.943019,95,"Slight collision",2,1,2014-08-31,1,21:35:00,923,"S12000036",3,8,6,30,3,2,6,0,0,5,4,1,1,0,0,1,2,"20mph main streets",5
"2014950004681",319840,672960,-3.284985,55.943019,95,"Slight collision",2,1,2014-08-31,1,21:35:00,923,"S12000036",3,8,6,30,3,2,6,0,0,5,4,1,1,0,0,1,2,"20mph main streets",5
"2014950004686",324790,673290,-3.205845,55.946784,95,"Slight collision",2,4,2014-09-02,3,12:20:00,923,"S12000036",3,702,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,"20mph main streets",1
"2014950004686",324790,673290,-3.205845,55.946784,95,"Slight collision",2,4,2014-09-02,3,12:20:00,923,"S12000036",3,702,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,"20mph main streets",1
"2014950004686",324790,673290,-3.205845,55.946784,95,"Slight collision",2,4,2014-09-02,3,12:20:00,923,"S12000036",3,702,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,"20mph main streets",1
"2014950004686",324790,673290,-3.205845,55.946784,95,"Slight collision",2,4,2014-09-02,3,12:20:00,923,"S12000036",3,702,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,"20mph main streets",1
"2014950004691",326260,672770,-3.18217,55.942341,95,"Slight collision",2,1,2014-09-02,3,19:00:00,923,"S12000036",3,7,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",1
"2014950004691",326260,672770,-3.18217,55.942341,95,"Slight collision",2,1,2014-09-02,3,19:00:00,923,"S12000036",3,7,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",1
"2014950004691",326260,672770,-3.18217,55.942341,95,"Slight collision",2,1,2014-09-02,3,19:00:00,923,"S12000036",3,7,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",1
"2014950004691",326260,672770,-3.18217,55.942341,95,"Slight collision",2,1,2014-09-02,3,19:00:00,923,"S12000036",3,7,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",1
"2014950004695",329760,673300,-3.126284,55.947627,95,"Slight collision",2,1,2014-08-21,5,18:39:00,923,"S12000036",6,0,6,30,6,2,6,0,0,5,4,1,1,1,0,1,1,"20mph existing streets",3
"2014950004695",329760,673300,-3.126284,55.947627,95,"Slight collision",2,1,2014-08-21,5,18:39:00,923,"S12000036",6,0,6,30,6,2,6,0,0,5,4,1,1,1,0,1,1,"20mph existing streets",3
"2014950004695",329760,673300,-3.126284,55.947627,95,"Slight collision",2,1,2014-08-21,5,18:39:00,923,"S12000036",6,0,6,30,6,2,6,0,0,5,4,1,1,1,0,1,1,"20mph existing streets",3
"2014950004695",329760,673300,-3.126284,55.947627,95,"Slight collision",2,1,2014-08-21,5,18:39:00,923,"S12000036",6,0,6,30,6,2,6,0,0,5,4,1,1,1,0,1,1,"20mph existing streets",3
"2014950004697",326640,673720,-3.176346,55.950933,95,"Slight collision",2,1,2014-09-04,5,17:25:00,923,"S12000036",5,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",1
"2014950004697",326640,673720,-3.176346,55.950933,95,"Slight collision",2,1,2014-09-04,5,17:25:00,923,"S12000036",5,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",1
"2014950004697",326640,673720,-3.176346,55.950933,95,"Slight collision",2,1,2014-09-04,5,17:25:00,923,"S12000036",5,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",1
"2014950004697",326640,673720,-3.176346,55.950933,95,"Slight collision",2,1,2014-09-04,5,17:25:00,923,"S12000036",5,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",1
"2014950004698",322510,674400,-3.242662,55.956393,95,"Slight collision",1,1,2014-09-03,4,18:00:00,923,"S12000036",6,0,6,30,3,1,4,900,0,5,1,1,1,0,0,1,2,"20mph local streets",4
"2014950004698",322510,674400,-3.242662,55.956393,95,"Slight collision",1,1,2014-09-03,4,18:00:00,923,"S12000036",6,0,6,30,3,1,4,900,0,5,1,1,1,0,0,1,2,"20mph local streets",4
"2014950004698",322510,674400,-3.242662,55.956393,95,"Slight collision",1,1,2014-09-03,4,18:00:00,923,"S12000036",6,0,6,30,3,1,4,900,0,5,1,1,1,0,0,1,2,"20mph local streets",4
"2014950004698",322510,674400,-3.242662,55.956393,95,"Slight collision",1,1,2014-09-03,4,18:00:00,923,"S12000036",6,0,6,30,3,1,4,900,0,5,1,1,1,0,0,1,2,"20mph local streets",4
"2014950004699",324751,673479,-3.206522,55.948476,95,"Slight collision",1,1,2014-07-27,1,03:25:00,923,"S12000036",3,702,6,30,3,2,6,0,0,5,4,1,1,0,0,1,1,"20mph main streets",1
"2014950004699",324751,673479,-3.206522,55.948476,95,"Slight collision",1,1,2014-07-27,1,03:25:00,923,"S12000036",3,702,6,30,3,2,6,0,0,5,4,1,1,0,0,1,1,"20mph main streets",1
"2014950004699",324751,673479,-3.206522,55.948476,95,"Slight collision",1,1,2014-07-27,1,03:25:00,923,"S12000036",3,702,6,30,3,2,6,0,0,5,4,1,1,0,0,1,1,"20mph main streets",1
"2014950004699",324751,673479,-3.206522,55.948476,95,"Slight collision",1,1,2014-07-27,1,03:25:00,923,"S12000036",3,702,6,30,3,2,6,0,0,5,4,1,1,0,0,1,1,"20mph main streets",1
"2014950004703",323200,672050,-3.230944,55.935394,95,"Slight collision",2,1,2014-09-02,3,17:00:00,923,"S12000036",3,70,6,30,3,4,6,0,0,8,1,9,1,0,0,1,2,"20mph main streets",3
"2014950004703",323200,672050,-3.230944,55.935394,95,"Slight collision",2,1,2014-09-02,3,17:00:00,923,"S12000036",3,70,6,30,3,4,6,0,0,8,1,9,1,0,0,1,2,"20mph main streets",3
"2014950004703",323200,672050,-3.230944,55.935394,95,"Slight collision",2,1,2014-09-02,3,17:00:00,923,"S12000036",3,70,6,30,3,4,6,0,0,8,1,9,1,0,0,1,2,"20mph main streets",3
"2014950004703",323200,672050,-3.230944,55.935394,95,"Slight collision",2,1,2014-09-02,3,17:00:00,923,"S12000036",3,70,6,30,3,4,6,0,0,8,1,9,1,0,0,1,2,"20mph main streets",3
"2014950004708",325010,673300,-3.202326,55.946909,95,"Slight collision",2,1,2014-09-05,6,21:30:00,923,"S12000036",6,0,6,30,3,4,6,0,0,8,4,2,2,0,0,1,2,"20mph main streets",1
"2014950004708",325010,673300,-3.202326,55.946909,95,"Slight collision",2,1,2014-09-05,6,21:30:00,923,"S12000036",6,0,6,30,3,4,6,0,0,8,4,2,2,0,0,1,2,"20mph main streets",1
"2014950004708",325010,673300,-3.202326,55.946909,95,"Slight collision",2,1,2014-09-05,6,21:30:00,923,"S12000036",6,0,6,30,3,4,6,0,0,8,4,2,2,0,0,1,2,"20mph main streets",1
"2014950004708",325010,673300,-3.202326,55.946909,95,"Slight collision",2,1,2014-09-05,6,21:30:00,923,"S12000036",6,0,6,30,3,4,6,0,0,8,4,2,2,0,0,1,2,"20mph main streets",1
"2014950004710",326250,674700,-3.182859,55.959677,95,"Slight collision",1,1,2014-09-06,7,13:20:00,923,"S12000036",3,900,6,30,3,1,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",2
"2014950004710",326250,674700,-3.182859,55.959677,95,"Slight collision",1,1,2014-09-06,7,13:20:00,923,"S12000036",3,900,6,30,3,1,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",2
"2014950004710",326250,674700,-3.182859,55.959677,95,"Slight collision",1,1,2014-09-06,7,13:20:00,923,"S12000036",3,900,6,30,3,1,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",2
"2014950004710",326250,674700,-3.182859,55.959677,95,"Slight collision",1,1,2014-09-06,7,13:20:00,923,"S12000036",3,900,6,30,3,1,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",2
"2014950004711",319160,672890,-3.295848,55.942276,95,"Slight collision",2,1,2014-09-05,6,20:15:00,923,"S12000036",3,8,6,40,0,-1,-1,0,0,5,4,1,2,0,0,1,1,"40mph",5
"2014950004711",319160,672890,-3.295848,55.942276,95,"Slight collision",2,1,2014-09-05,6,20:15:00,923,"S12000036",3,8,6,40,0,-1,-1,0,0,5,4,1,2,0,0,1,1,"40mph",5
"2014950004711",319160,672890,-3.295848,55.942276,95,"Slight collision",2,1,2014-09-05,6,20:15:00,923,"S12000036",3,8,6,40,0,-1,-1,0,0,5,4,1,2,0,0,1,1,"40mph",5
"2014950004711",319160,672890,-3.295848,55.942276,95,"Slight collision",2,1,2014-09-05,6,20:15:00,923,"S12000036",3,8,6,40,0,-1,-1,0,0,5,4,1,2,0,0,1,1,"40mph",5
"2014950004712",327290,676440,-3.166675,55.975466,95,"Serious collision",2,1,2014-09-06,7,06:17:00,923,"S12000036",3,199,6,30,6,2,3,900,0,5,4,1,2,0,0,1,1,"20mph main streets",2
"2014950004712",327290,676440,-3.166675,55.975466,95,"Serious collision",2,1,2014-09-06,7,06:17:00,923,"S12000036",3,199,6,30,6,2,3,900,0,5,4,1,2,0,0,1,1,"20mph main streets",2
"2014950004712",327290,676440,-3.166675,55.975466,95,"Serious collision",2,1,2014-09-06,7,06:17:00,923,"S12000036",3,199,6,30,6,2,3,900,0,5,4,1,2,0,0,1,1,"20mph main streets",2
"2014950004712",327290,676440,-3.166675,55.975466,95,"Serious collision",2,1,2014-09-06,7,06:17:00,923,"S12000036",3,199,6,30,6,2,3,900,0,5,4,1,2,0,0,1,1,"20mph main streets",2
"2014950004716",326970,675370,-3.171511,55.965806,95,"Slight collision",2,1,2014-09-06,7,18:40:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,"20mph existing streets",2
"2014950004716",326970,675370,-3.171511,55.965806,95,"Slight collision",2,1,2014-09-06,7,18:40:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,"20mph existing streets",2
"2014950004716",326970,675370,-3.171511,55.965806,95,"Slight collision",2,1,2014-09-06,7,18:40:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,"20mph existing streets",2
"2014950004716",326970,675370,-3.171511,55.965806,95,"Slight collision",2,1,2014-09-06,7,18:40:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,"20mph existing streets",2
"2014950004719",324200,673340,-3.215304,55.947141,95,"Serious collision",1,2,2014-09-08,2,08:41:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",3
"2014950004719",324200,673340,-3.215304,55.947141,95,"Serious collision",1,2,2014-09-08,2,08:41:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",3
"2014950004719",324200,673340,-3.215304,55.947141,95,"Serious collision",1,2,2014-09-08,2,08:41:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",3
"2014950004719",324200,673340,-3.215304,55.947141,95,"Serious collision",1,2,2014-09-08,2,08:41:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",3
"2014950004721",327300,672690,-3.165502,55.941781,95,"Slight collision",1,2,2014-09-06,7,08:35:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,"20mph existing streets",3
"2014950004721",327300,672690,-3.165502,55.941781,95,"Slight collision",1,2,2014-09-06,7,08:35:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,"20mph existing streets",3
"2014950004721",327300,672690,-3.165502,55.941781,95,"Slight collision",1,2,2014-09-06,7,08:35:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,"20mph existing streets",3
"2014950004721",327300,672690,-3.165502,55.941781,95,"Slight collision",1,2,2014-09-06,7,08:35:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,"20mph existing streets",3
"2014950004722",324030,673060,-3.217946,55.944599,95,"Slight collision",2,1,2014-08-16,7,17:23:00,923,"S12000036",3,70,6,30,3,3,6,0,0,0,1,1,1,0,0,1,2,"20mph main streets",3
"2014950004722",324030,673060,-3.217946,55.944599,95,"Slight collision",2,1,2014-08-16,7,17:23:00,923,"S12000036",3,70,6,30,3,3,6,0,0,0,1,1,1,0,0,1,2,"20mph main streets",3
"2014950004722",324030,673060,-3.217946,55.944599,95,"Slight collision",2,1,2014-08-16,7,17:23:00,923,"S12000036",3,70,6,30,3,3,6,0,0,0,1,1,1,0,0,1,2,"20mph main streets",3
"2014950004722",324030,673060,-3.217946,55.944599,95,"Slight collision",2,1,2014-08-16,7,17:23:00,923,"S12000036",3,70,6,30,3,3,6,0,0,0,1,1,1,0,0,1,2,"20mph main streets",3
"2014950004724",327240,668300,-3.165278,55.902336,95,"Slight collision",2,1,2014-09-09,3,01:05:00,923,"S12000036",3,701,6,30,0,-1,-1,0,0,0,5,1,1,0,0,1,1,"30mph",6
"2014950004724",327240,668300,-3.165278,55.902336,95,"Slight collision",2,1,2014-09-09,3,01:05:00,923,"S12000036",3,701,6,30,0,-1,-1,0,0,0,5,1,1,0,0,1,1,"30mph",6
"2014950004724",327240,668300,-3.165278,55.902336,95,"Slight collision",2,1,2014-09-09,3,01:05:00,923,"S12000036",3,701,6,30,0,-1,-1,0,0,0,5,1,1,0,0,1,1,"30mph",6
"2014950004724",327240,668300,-3.165278,55.902336,95,"Slight collision",2,1,2014-09-09,3,01:05:00,923,"S12000036",3,701,6,30,0,-1,-1,0,0,0,5,1,1,0,0,1,1,"30mph",6
"2014950004735",324530,671130,-3.209402,55.92734,95,"Slight collision",1,1,2014-09-09,3,07:58:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",3
"2014950004735",324530,671130,-3.209402,55.92734,95,"Slight collision",1,1,2014-09-09,3,07:58:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",3
"2014950004735",324530,671130,-3.209402,55.92734,95,"Slight collision",1,1,2014-09-09,3,07:58:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",3
"2014950004735",324530,671130,-3.209402,55.92734,95,"Slight collision",1,1,2014-09-09,3,07:58:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",3
"2014950004754",320110,672510,-3.28053,55.939022,95,"Slight collision",2,1,2014-09-05,6,16:15:00,923,"S12000036",5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",5
"2014950004754",320110,672510,-3.28053,55.939022,95,"Slight collision",2,1,2014-09-05,6,16:15:00,923,"S12000036",5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",5
"2014950004754",320110,672510,-3.28053,55.939022,95,"Slight collision",2,1,2014-09-05,6,16:15:00,923,"S12000036",5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",5
"2014950004754",320110,672510,-3.28053,55.939022,95,"Slight collision",2,1,2014-09-05,6,16:15:00,923,"S12000036",5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",5
"2014950004755",320640,675160,-3.272828,55.962914,95,"Slight collision",3,1,2014-09-08,2,15:50:00,923,"S12000036",4,9085,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,"20mph main streets",4
"2014950004755",320640,675160,-3.272828,55.962914,95,"Slight collision",3,1,2014-09-08,2,15:50:00,923,"S12000036",4,9085,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,"20mph main streets",4
"2014950004755",320640,675160,-3.272828,55.962914,95,"Slight collision",3,1,2014-09-08,2,15:50:00,923,"S12000036",4,9085,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,"20mph main streets",4
"2014950004755",320640,675160,-3.272828,55.962914,95,"Slight collision",3,1,2014-09-08,2,15:50:00,923,"S12000036",4,9085,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,"20mph main streets",4
"2014950004758",325430,672570,-3.1954,55.940416,95,"Slight collision",2,1,2014-08-29,6,19:30:00,923,"S12000036",3,700,6,30,3,4,5,0,0,4,1,1,2,0,0,1,2,"20mph main streets",3
"2014950004758",325430,672570,-3.1954,55.940416,95,"Slight collision",2,1,2014-08-29,6,19:30:00,923,"S12000036",3,700,6,30,3,4,5,0,0,4,1,1,2,0,0,1,2,"20mph main streets",3
"2014950004758",325430,672570,-3.1954,55.940416,95,"Slight collision",2,1,2014-08-29,6,19:30:00,923,"S12000036",3,700,6,30,3,4,5,0,0,4,1,1,2,0,0,1,2,"20mph main streets",3
"2014950004758",325430,672570,-3.1954,55.940416,95,"Slight collision",2,1,2014-08-29,6,19:30:00,923,"S12000036",3,700,6,30,3,4,5,0,0,4,1,1,2,0,0,1,2,"20mph main streets",3
"2014950004759",318010,670230,-3.313446,55.918188,95,"Slight collision",2,1,2014-09-09,3,17:10:00,923,"S12000036",3,71,1,40,1,4,5,0,0,4,1,1,1,0,0,1,1,"40mph",5
"2014950004759",318010,670230,-3.313446,55.918188,95,"Slight collision",2,1,2014-09-09,3,17:10:00,923,"S12000036",3,71,1,40,1,4,5,0,0,4,1,1,1,0,0,1,1,"40mph",5
"2014950004759",318010,670230,-3.313446,55.918188,95,"Slight collision",2,1,2014-09-09,3,17:10:00,923,"S12000036",3,71,1,40,1,4,5,0,0,4,1,1,1,0,0,1,1,"40mph",5
"2014950004759",318010,670230,-3.313446,55.918188,95,"Slight collision",2,1,2014-09-09,3,17:10:00,923,"S12000036",3,71,1,40,1,4,5,0,0,4,1,1,1,0,0,1,1,"40mph",5
"2014950004760",326710,672410,-3.174869,55.939176,95,"Slight collision",2,1,2014-09-09,3,22:20:00,923,"S12000036",6,0,6,30,9,2,6,0,0,5,4,1,1,0,0,1,2,"20mph local streets",3
"2014950004760",326710,672410,-3.174869,55.939176,95,"Slight collision",2,1,2014-09-09,3,22:20:00,923,"S12000036",6,0,6,30,9,2,6,0,0,5,4,1,1,0,0,1,2,"20mph local streets",3
"2014950004760",326710,672410,-3.174869,55.939176,95,"Slight collision",2,1,2014-09-09,3,22:20:00,923,"S12000036",6,0,6,30,9,2,6,0,0,5,4,1,1,0,0,1,2,"20mph local streets",3
"2014950004760",326710,672410,-3.174869,55.939176,95,"Slight collision",2,1,2014-09-09,3,22:20:00,923,"S12000036",6,0,6,30,9,2,6,0,0,5,4,1,1,0,0,1,2,"20mph local streets",3
"2014950004762",329070,670120,-3.136494,55.918959,95,"Slight collision",2,1,2014-09-10,4,07:45:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"30mph",6
"2014950004762",329070,670120,-3.136494,55.918959,95,"Slight collision",2,1,2014-09-10,4,07:45:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"30mph",6
"2014950004762",329070,670120,-3.136494,55.918959,95,"Slight collision",2,1,2014-09-10,4,07:45:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"30mph",6
"2014950004762",329070,670120,-3.136494,55.918959,95,"Slight collision",2,1,2014-09-10,4,07:45:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"30mph",6
"2014950004765",319480,670440,-3.289995,55.920323,95,"Serious collision",2,1,2014-09-10,4,00:01:00,923,"S12000036",4,701,3,40,3,4,6,0,0,0,1,1,1,0,0,1,1,"40mph",5
"2014950004765",319480,670440,-3.289995,55.920323,95,"Serious collision",2,1,2014-09-10,4,00:01:00,923,"S12000036",4,701,3,40,3,4,6,0,0,0,1,1,1,0,0,1,1,"40mph",5
"2014950004765",319480,670440,-3.289995,55.920323,95,"Serious collision",2,1,2014-09-10,4,00:01:00,923,"S12000036",4,701,3,40,3,4,6,0,0,0,1,1,1,0,0,1,1,"40mph",5
"2014950004765",319480,670440,-3.289995,55.920323,95,"Serious collision",2,1,2014-09-10,4,00:01:00,923,"S12000036",4,701,3,40,3,4,6,0,0,0,1,1,1,0,0,1,1,"40mph",5
"2014950004767",325500,673640,-3.194576,55.950039,95,"Slight collision",2,1,2014-09-10,4,08:50:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,"20mph main streets",1
"2014950004767",325500,673640,-3.194576,55.950039,95,"Slight collision",2,1,2014-09-10,4,08:50:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,"20mph main streets",1
"2014950004767",325500,673640,-3.194576,55.950039,95,"Slight collision",2,1,2014-09-10,4,08:50:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,"20mph main streets",1
"2014950004767",325500,673640,-3.194576,55.950039,95,"Slight collision",2,1,2014-09-10,4,08:50:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,"20mph main streets",1
"2014950004768",320580,675290,-3.273828,55.964072,95,"Slight collision",2,1,2014-09-10,4,15:20:00,923,"S12000036",4,9085,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph main streets",4
"2014950004768",320580,675290,-3.273828,55.964072,95,"Slight collision",2,1,2014-09-10,4,15:20:00,923,"S12000036",4,9085,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph main streets",4
"2014950004768",320580,675290,-3.273828,55.964072,95,"Slight collision",2,1,2014-09-10,4,15:20:00,923,"S12000036",4,9085,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph main streets",4
"2014950004768",320580,675290,-3.273828,55.964072,95,"Slight collision",2,1,2014-09-10,4,15:20:00,923,"S12000036",4,9085,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph main streets",4
"2014950004772",325480,675120,-3.195305,55.963331,95,"Slight collision",2,1,2014-09-09,3,09:00:00,923,"S12000036",4,900,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,"20mph existing streets",2
"2014950004772",325480,675120,-3.195305,55.963331,95,"Slight collision",2,1,2014-09-09,3,09:00:00,923,"S12000036",4,900,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,"20mph existing streets",2
"2014950004772",325480,675120,-3.195305,55.963331,95,"Slight collision",2,1,2014-09-09,3,09:00:00,923,"S12000036",4,900,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,"20mph existing streets",2
"2014950004772",325480,675120,-3.195305,55.963331,95,"Slight collision",2,1,2014-09-09,3,09:00:00,923,"S12000036",4,900,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,"20mph existing streets",2
"2014950004797",323870,672140,-3.220247,55.936309,95,"Slight collision",1,1,2014-09-11,5,19:30:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,"20mph main streets",3
"2014950004797",323870,672140,-3.220247,55.936309,95,"Slight collision",1,1,2014-09-11,5,19:30:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,"20mph main streets",3
"2014950004797",323870,672140,-3.220247,55.936309,95,"Slight collision",1,1,2014-09-11,5,19:30:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,"20mph main streets",3
"2014950004797",323870,672140,-3.220247,55.936309,95,"Slight collision",1,1,2014-09-11,5,19:30:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,"20mph main streets",3
"2014950004817",319800,674380,-3.286048,55.955768,95,"Slight collision",2,1,2014-09-12,6,15:40:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",5
"2014950004817",319800,674380,-3.286048,55.955768,95,"Slight collision",2,1,2014-09-12,6,15:40:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",5
"2014950004817",319800,674380,-3.286048,55.955768,95,"Slight collision",2,1,2014-09-12,6,15:40:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",5
"2014950004817",319800,674380,-3.286048,55.955768,95,"Slight collision",2,1,2014-09-12,6,15:40:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",5
