"nearest_line_id","ID","Accident_Index","Location_Easting_OSGR","Location_Northing_OSGR","Longitude.before","Latitude.before","Police_Force","Accident_Severity","Number_of_Vehicles","Number_of_Casualties","Date","Day_of_Week","Time","Local_Authority_.District.","Local_Authority_.Highway.","X1st_Road_Class","X1st_Road_Number","Road_Type","Speed_limit","Junction_Detail","Junction_Control","X2nd_Road_Class","X2nd_Road_Number","Pedestrian_Crossing.Human_Control","Pedestrian_Crossing.Physical_Facilities","Light_Conditions","Weather_Conditions","Road_Surface_Conditions","Special_Conditions_at_Site","Carriageway_Hazards","Urban_or_Rural_Area","Did_Police_Officer_Attend_Scene_of_Accident","LSOA_of_Accident_Location","year","Longitude","Latitude","snap_dist","X","Y","optional","FEATID","LAYER","Shape_Length"
"1494",92,"2013950004345",330860,672910,-3.108574,55.944283,95,3,2,1,"2013-08-26",2,14:40:00,923,"S12000036",3,1,6,30,9,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2013",-3.10856039946893,55.9442384188663,0.109213374347632,-3.10855869852659,55.9442382227517,TRUE,1494,"20mph existing streets",1086.11607099468
"1494",577,"2014950000954",330860,672910,-3.108574,55.944283,95,3,2,1,"2014-02-18",3,10:45:00,923,"S12000036",6,0,6,30,3,4,3,1,0,0,1,1,1,0,0,1,2,NA,"2014",-3.10856039946893,55.9442384188663,0.109213374347632,-3.10855869852659,55.9442382227517,TRUE,1494,"20mph existing streets",1086.11607099468
"1506",3206,"2018950001118",327225,674404,-3.167152,55.957116,95,3,1,1,"2018-08-17",6,16:25:00,923,"S12000036",6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2018",-3.16715005337124,55.957121499289,0.546990840678502,-3.167158702505,55.9571209754513,TRUE,1506,"20mph existing streets",67.2115625659178
"1506",2774,"2016950002640",327220,674410,-3.165804,55.957233,95,3,3,1,"2016-05-30",2,12:25:00,923,"S12000036",6,0,6,30,6,2,6,0,0,4,1,1,1,0,0,1,1,NA,"2016",-3.16723173765403,55.9571746381002,3.84492350262978,-3.16717135678013,55.9571800622308,TRUE,1506,"20mph existing streets",67.2115625659178
"1526",1367,"2014950005876",327430,669740,-3.162627,55.915301,95,3,2,1,"2014-11-18",3,09:35:00,923,"S12000036",5,0,6,30,9,4,6,0,0,0,1,1,2,0,0,1,2,NA,"2014",-3.16261167873263,55.9152562245566,4.67117907437833,-3.16265168704361,55.9152913258202,TRUE,1526,"20mph existing streets",734.515752092879
"1529",36,"2013950004065",326270,674510,-3.182486,55.957973,95,3,2,1,"2013-08-06",3,20:45:00,923,"S12000036",3,1,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,NA,"2013",-3.18247084222619,55.957927874851,6.29048043356751,-3.18237080748239,55.957927081575,TRUE,1529,"20mph existing streets",173.281785213817
"1534",1020,"2014950003969",320300,669670,-3.27665,55.913543,95,2,1,1,"2014-07-21",2,17:03:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.27663239964312,55.9134979043263,5.30697520615557,-3.2765534407859,55.9135144823407,TRUE,1534,"20mph existing streets",177.043926406758
"1542",986,"2014950003737",319950,669620,-3.282233,55.913035,95,3,2,1,"2014-07-09",4,22:00:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.28221537342704,55.9129906127048,1.39658244147853,-3.28220341286704,55.9130011053146,TRUE,1542,"20mph existing streets",121.671054559163
"1548",736,"2014950002009",321820,675140,-3.253925,55.962928,95,3,1,1,"2014-04-13",1,20:00:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.25390845230221,55.9628824643583,1.93888119990172,-3.25392349160833,55.9628673635988,TRUE,1548,"20mph existing streets",909.25455577789
"1551",1542,"2015950000190",321870,675200,-3.253125,55.96343,95,3,1,1,"2015-01-19",2,14:45:00,923,"S12000036",6,0,6,30,0,-1,-1,0,1,1,1,1,1,0,0,1,1,NA,"2015",-3.25312516087889,55.9634295646999,2.73612876040893,-3.25313522980363,55.9634533120604,TRUE,1551,"20mph existing streets",214.571884979196
"1555",940,"2014950003346",322050,676110,-3.250523,55.971679,95,3,1,1,"2014-06-23",2,18:20:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,NA,"2014",-3.25050623760234,55.9716329967953,2.55779030141699,-3.25051146209089,55.9716556267357,TRUE,1555,"20mph existing streets",226.175412470978
"1559",271,"2013950005969",322440,675890,-3.244213,55.969766,95,3,2,1,"2013-11-04",2,09:25:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,1,8,1,0,0,1,1,NA,"2013",-3.24419580913383,55.9697200561497,1.26941666156758,-3.24421588900841,55.9697188549602,TRUE,1559,"20mph existing streets",232.892608871742
"1561",2649,"2016950001841",322170,675960,-3.247123,55.970366,95,3,2,1,"2016-03-20",1,11:10:00,923,"S12000036",6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2016",-3.24854068346344,55.9703050986282,1.30555235842415,-3.24852006084181,55.9703064782971,TRUE,1561,"20mph existing streets",261.400144316285
"1577",922,"2014950003272",323616,672186,-3.224325,55.936682,95,3,2,1,"2014-06-15",1,13:11:00,923,"S12000036",6,0,6,30,0,-1,6,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.22430874536598,55.9366369063999,0.413797177731394,-3.22431412837196,55.9366390275907,TRUE,1577,"20mph existing streets",127.157027079
"158",3025,"2018950000599",326950,674690,-3.171633,55.959644,95,3,2,1,"2018-05-07",2,17:50:00,923,"S12000036",5,0,6,20,7,4,6,0,0,5,1,1,1,0,0,1,1,NA,"2018",-3.17163107812636,55.9596488057382,0.379317535866743,-3.17163004239073,55.9596521397956,TRUE,158,"20mph existing streets",189.479624720366
"158",3146,"2018950000954",326950,674690,-3.171633,55.959644,95,3,2,1,"2018-07-15",1,13:50:00,923,"S12000036",5,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2018",-3.17163107812636,55.9596488057382,0.379317535866743,-3.17163004239073,55.9596521397956,TRUE,158,"20mph existing streets",189.479624720366
"158",941,"2014950003351",326940,674690,-3.171806,55.959693,95,3,1,1,"2014-06-24",3,10:45:00,923,"S12000036",6,0,6,30,3,4,5,0,0,0,1,1,1,0,0,1,2,NA,"2014",-3.17179121209872,55.9596472829583,2.27590521679817,-3.17178499776783,55.9596672873068,TRUE,158,"20mph existing streets",189.479624720366
"1594",491,"2014950000326",328210,670660,-3.150395,55.923682,95,2,2,1,"2014-01-18",7,08:30:00,923,"S12000036",3,7,6,30,3,4,6,0,0,5,5,1,2,0,0,1,1,NA,"2014",-3.15038022037904,55.9236377308913,3.10900938492788,-3.15041351860867,55.9236582227195,TRUE,1594,"20mph existing streets",243.270355165978
"1594",1290,"2014950005327",328210,670660,-3.150395,55.923682,95,3,2,1,"2014-10-20",2,16:30:00,923,"S12000036",3,7,6,30,3,4,6,0,0,5,1,1,1,0,0,1,2,NA,"2014",-3.15038022037904,55.9236377308913,3.10900938492788,-3.15041351860867,55.9236582227195,TRUE,1594,"20mph existing streets",243.270355165978
"1601",2366,"2015950005701",326880,671550,-3.1719,55.931432,95,3,2,1,"2015-12-16",4,08:35:00,923,"S12000036",3,7,6,30,6,4,6,0,0,4,1,2,2,0,0,1,1,NA,"2015",-3.17189963552745,55.9314319162957,0.578699508804457,-3.17189684374222,55.9314269967245,TRUE,1601,"20mph existing streets",398.500456146027
"1602",2483,"2016950000717",324920,672710,-3.202164,55.941606,95,3,1,1,"2016-01-26",3,11:58:00,923,"S12000036",4,701,6,30,3,4,6,0,0,5,1,4,2,0,0,1,1,NA,"2016",-3.20358591164307,55.9415495427655,7.04897143970097,-3.20347387142627,55.941550637417,TRUE,1602,"20mph existing streets",150.777108430524
"1603",2084,"2015950003978",326490,672210,-3.17832,55.937301,95,3,1,1,"2015-09-01",3,15:55:00,923,"S12000036",5,0,6,30,6,2,3,7,0,0,1,1,1,0,0,1,1,NA,"2015",-3.1783202981653,55.9373010752002,3.49798494588823,-3.17830545070336,55.9372709994982,TRUE,1603,"20mph existing streets",434.063641112819
"161",2883,"2016950003360",324520,671430,-3.208209,55.930044,95,3,2,1,"2016-07-05",3,08:15:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2016",-3.20962975613526,55.9299888809465,4.39707483432909,-3.20963533431251,55.9300279848769,TRUE,161,"20mph existing streets",515.948600363579
"161",1174,"2014950004818",324520,671430,-3.209646,55.930034,95,2,1,1,"2014-09-12",6,12:10:00,923,"S12000036",6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2014",-3.20962975613526,55.9299888809465,4.39707483432909,-3.20963533431251,55.9300279848769,TRUE,161,"20mph existing streets",515.948600363579
"1617",973,"2014950003628",327040,675570,-3.170444,55.967613,95,3,2,1,"2014-07-04",6,15:57:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,NA,"2014",-3.17042850652654,55.9675674132169,2.45494478600187,-3.1704083715818,55.9675861810708,TRUE,1617,"20mph existing streets",151.020410126022
"1618",1931,"2015950003204",328960,669020,-3.137949,55.909017,95,3,2,1,"2015-07-07",3,15:00:00,923,"S12000036",3,772,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.13794942568649,55.9090170682725,5.36692638698499,-3.1378909151218,55.9089822414659,TRUE,1618,"20mph existing streets",374.809574281525
"162",713,"2014950001840",324510,671530,-3.209834,55.93093,95,3,2,1,"2014-04-03",5,18:00:00,923,"S12000036",6,0,6,30,3,4,6,0,0,8,1,1,2,0,0,1,2,NA,"2014",-3.20981776304519,55.9308855867718,2.33719790454882,-3.20982041645812,55.9309063851376,TRUE,162,"20mph existing streets",357.350112384698
"162",725,"2014950001928",324510,671530,-3.209834,55.93093,95,3,2,2,"2014-04-08",3,17:00:00,923,"S12000036",6,0,6,30,3,4,6,0,0,5,1,1,1,0,0,1,2,NA,"2014",-3.20981776304519,55.9308855867718,2.33719790454882,-3.20982041645812,55.9309063851376,TRUE,162,"20mph existing streets",357.350112384698
"162",2062,"2015950003904",324510,671530,-3.209818,55.930886,95,3,2,1,"2015-08-24",2,17:30:00,923,"S12000036",6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.20981776304519,55.9308855867718,2.33719790454882,-3.20982041645812,55.9309063851376,TRUE,162,"20mph existing streets",357.350112384698
"1635",2863,"2016950003222",325000,672780,-3.200902,55.942248,95,2,2,1,"2016-06-23",5,17:30:00,923,"S12000036",6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2016",-3.20232493690119,55.9421908417552,0.987439281926422,-3.20232159116067,55.942182234508,TRUE,1635,"20mph existing streets",154.008678055496
"164",2341,"2015950005575",319840,672870,-3.284941,55.942165,95,3,1,1,"2015-12-01",3,13:24:00,923,"S12000036",6,0,2,30,3,4,6,0,0,0,1,2,2,0,0,1,1,NA,"2015",-3.28494059926754,55.9421654816538,4.6408048490904,-3.28492138083512,55.9421255111874,TRUE,164,"20mph existing streets",298.157422402273
"1641",3518,"0075519",326083,676342,-3.18596858046707,55.9743555929936,NA,3,1,1,"2019-06-25",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.18596858046707,55.9743555929936,0.668286868614936,-3.18595960394442,55.9743587889424,TRUE,1641,"20mph existing streets",329.664509269456
"1644",1357,"2014950005813",322630,673810,-3.240571,55.951112,95,3,2,1,"2014-11-13",5,17:30:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,NA,"2014",-3.24055459058154,55.9510668819242,7.64282722145131,-3.24044001201598,55.9510896008868,TRUE,1644,"20mph existing streets",45.7454845226934
"1653",1882,"2015950002854",317350,667590,-3.323177,55.894316,95,3,2,1,"2015-06-15",2,09:15:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.32317679680361,55.8943162706098,0.0758065050946556,-3.32317793669507,55.8943164874494,TRUE,1653,"20mph existing streets",143.894749043447
"1663",2019,"2015950003746",321430,671465,-3.259082,55.929808,95,3,1,2,"2015-08-10",2,20:06:00,923,"S12000036",6,0,3,30,9,3,3,71,0,0,1,1,1,0,0,1,2,NA,"2015",-3.25908209905764,55.9298077600019,1.24023218935273,-3.25906245659322,55.9298086657135,TRUE,1663,"20mph existing streets",89.2026539001211
"1672",594,"2014950001058",331160,673570,-3.103941,55.950255,95,3,2,2,"2014-02-23",1,12:29:00,923,"S12000036",4,6415,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,NA,"2014",-3.10392688706582,55.9502103760169,0.97738205340976,-3.10394108451951,55.9502139250326,TRUE,1672,"20mph existing streets",194.191132245088
"1673",3474,"0066619",326101,672110,-3.18451847739702,55.9363430785038,NA,2,2,1,"2019-05-30",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.18451847739702,55.9363430785038,0.276637974992671,-3.18452268409614,55.9363423599009,TRUE,1673,"20mph existing streets",310.886615587006
"1674",1252,"2014950005157",326550,671620,-3.177215,55.932055,95,3,2,1,"2014-10-10",6,08:50:00,923,"S12000036",5,0,6,30,5,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.17719927805981,55.9320103613626,3.92753613662972,-3.17717159950582,55.9319789530892,TRUE,1674,"20mph existing streets",262.943547538079
"1678",3705,"0048719",327463,668099,-3.16164297300938,55.9005201645599,NA,3,2,1,"2019-04-24",NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.16164297300938,55.9005201645599,1.94716541750279,-3.16161615882706,55.9005288171448,TRUE,1678,"20mph existing streets",363.265871075789
"1678",1333,"2014950005602",327637,667942,-3.158834,55.89918,95,3,2,1,"2014-09-23",3,12:39:00,923,"S12000036",4,701,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.15881881253464,55.8991360552724,2.23425557435942,-3.15878896554902,55.8991252771223,TRUE,1678,"20mph existing streets",363.265871075789
"1685",830,"2014950002616",329370,672900,-3.132423,55.943977,95,3,2,1,"2014-05-13",3,18:00:00,923,"S12000036",3,1,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,NA,"2014",-3.13240862503971,55.9439316497316,2.07222623941942,-3.13242603648548,55.9439473462871,TRUE,1685,"20mph existing streets",86.6485083050067
"1687",1907,"2015950003050",329760,673130,-3.126226,55.946055,95,3,2,1,"2015-06-26",6,17:00:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.12622581030261,55.9460549728893,4.87443817436305,-3.12615324178643,55.9460702461906,TRUE,1687,"20mph existing streets",185.09269041501
"169",853,"2014950002747",329520,669390,-3.129105,55.912468,95,3,2,1,"2014-05-12",2,15:40:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.12909008676551,55.9124232462362,2.60209773270139,-3.12913035990004,55.9124180116486,TRUE,169,"20mph existing streets",663.039900371519
"1698",2802,"2016950002824",319490,670460,-3.288413,55.920514,95,3,2,1,"2016-06-09",5,16:45:00,923,"S12000036",6,0,6,30,3,4,4,701,0,0,1,1,1,0,0,1,1,NA,"2016",-3.28982294081282,55.9204591006818,1.61134978448777,-3.2898021788204,55.9204506919244,TRUE,1698,"20mph existing streets",23.7561755145384
"1705",2199,"2015950004546",326080,672280,-3.184901,55.937867,95,3,2,1,"2015-10-14",4,18:25:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,NA,"2015",-3.1849011823745,55.9378669300052,1.37039821542981,-3.184903091212,55.9378547504699,TRUE,1705,"20mph existing streets",82.4926691415047
"1706",487,"2014950000304",326250,672410,-3.182232,55.939106,95,3,1,1,"2014-01-17",6,10:58:00,923,"S12000036",6,0,9,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.18221602040537,55.9390608427886,2.96797349465578,-3.18221019286607,55.9390345654878,TRUE,1706,"20mph existing streets",37.3798001379503
"171",2860,"2016950003204",322540,675990,-3.241204,55.970695,95,2,3,2,"2016-06-30",5,17:00:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2016",-3.24262289474203,55.9706344776896,1.65019568772111,-3.24259674744417,55.9706357904098,TRUE,171,"20mph existing streets",513.850586818527
"1710",1000,"2014950003878",320990,671800,-3.266238,55.93279,95,3,2,1,"2014-07-14",2,12:25:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2014",-3.26622049712264,55.9327447522425,0.0904546787417424,-3.26621978018114,55.9327440528134,TRUE,1710,"20mph existing streets",89.0673902166219
"172",473,"2014950000188",322370,676430,-3.24549,55.974605,95,3,1,1,"2014-01-11",7,20:15:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,NA,"2014",-3.24547288427393,55.9745593315441,0.136408632663999,-3.24547477626549,55.9745587353744,TRUE,172,"20mph existing streets",1055.7418502198
"172",762,"2014950002204",322561,676110,-3.242338,55.971762,95,3,1,1,"2014-04-22",3,08:45:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,NA,"2014",-3.24232107889303,55.9717157816051,0.634984846127619,-3.24232007615761,55.9717101446406,TRUE,172,"20mph existing streets",1055.7418502198
"1724",660,"2014950001526",322920,676200,-3.236613,55.972628,95,3,1,1,"2014-03-17",2,17:45:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,NA,"2014",-3.23659641459853,55.972582052712,1.04276953266164,-3.23661277828142,55.9725805223515,TRUE,1724,"20mph existing streets",331.507625729518
"1729",3394,"2018950001655",327795,674114,-3.157947,55.954597,95,3,2,1,"2018-12-03",2,09:30:00,923,"S12000036",6,0,1,20,2,4,6,0,0,0,1,1,2,0,0,1,1,NA,"2018",-3.15794518110938,55.9546025771295,5.07385376772833,-3.15792801796487,55.9546468112211,TRUE,1729,"20mph existing streets",300.645846263077
"173",3603,"0025519",322157,676106,-3.24879116561925,55.97161444603,NA,3,2,1,"2019-03-03",NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.24879116561925,55.97161444603,1.34554021744392,-3.24876988293674,55.9716157311363,TRUE,173,"20mph existing streets",1396.95786596136
"173",509,"2014950000471",322118,675773,-3.249336,55.968663,95,3,1,1,"2014-01-25",7,12:30:00,923,"S12000036",6,0,6,30,3,4,6,0,0,8,1,1,2,0,0,1,1,NA,"2014",-3.24931943993393,55.9686169141126,2.57785053670416,-3.24932406493876,55.9686397651584,TRUE,173,"20mph existing streets",1396.95786596136
"173",760,"2014950002197",322170,676010,-3.248572,55.9708,95,2,2,2,"2014-04-22",3,17:20:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,NA,"2014",-3.24855515212694,55.9707542278785,3.08246810757003,-3.24860390708625,55.970751283986,TRUE,173,"20mph existing streets",1396.95786596136
"173",2416,"2016950000034",322080,675850,-3.248533,55.969363,95,2,2,1,"2016-01-03",1,17:09:00,923,"S12000036",5,0,3,30,3,4,6,0,0,0,4,1,2,0,0,1,1,NA,"2016",-3.24995037746562,55.9693024011306,0.639097293650356,-3.24995962209798,55.9693000287181,TRUE,173,"20mph existing streets",1396.95786596136
"1732",1417,"2014950006311",327130,670700,-3.167685,55.923879,95,3,2,1,"2014-12-04",5,17:34:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,5,1,2,0,0,1,1,NA,"2014",-3.16766949940851,55.9238344365652,1.71088904581283,-3.16768348076016,55.9238475279083,TRUE,1732,"20mph existing streets",220.689985035053
"1735",1975,"2015950003486",325670,672400,-3.191496,55.938882,95,3,2,2,"2015-07-25",7,14:00:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,NA,"2015",-3.19149604476472,55.9388815735174,1.12692143952932,-3.19149563733072,55.9388916251321,TRUE,1735,"20mph existing streets",209.872614139717
"1737",2590,"2016950001591",322790,672880,-3.236308,55.942796,95,3,2,1,"2016-03-07",2,08:25:00,923,"S12000036",6,0,6,30,3,4,5,0,0,0,1,9,1,0,0,1,1,NA,"2016",-3.23772649888371,55.9427387780797,3.48721600448084,-3.23776012438942,55.9427140440485,TRUE,1737,"20mph existing streets",44.3663294931131
"1739",3218,"2018950001146",322920,673210,-3.23574,55.94572,95,3,1,1,"2018-08-24",6,14:00:00,923,"S12000036",6,0,6,20,3,4,3,8,0,0,1,1,1,0,0,1,1,NA,"2018",-3.23574013042603,55.9457239476733,2.44952948162215,-3.23570307273112,55.9457172307307,TRUE,1739,"20mph existing streets",71.7850542618522
"174",2495,"2016950000879",322510,676300,-3.241774,55.973475,95,2,2,1,"2016-02-03",4,17:30:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,NA,"2016",-3.24319274306042,55.9734142378088,2.72640853014308,-3.24319661114447,55.9734384642166,TRUE,174,"20mph existing streets",267.125200793132
"1749",1842,"2015950002492",326580,671520,-3.176692,55.931117,95,3,2,1,"2015-05-24",1,08:00:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,9,1,0,0,1,2,NA,"2015",-3.17669198607887,55.9311166606007,1.69362287023025,-3.17667998048474,55.9311031364116,TRUE,1749,"20mph existing streets",108.689708236446
"1753",1064,"2014950004299",330640,673850,-3.112338,55.952696,95,3,2,1,"2014-08-05",3,13:30:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.11232413725526,55.9526507528002,0.998208006293205,-3.11231132615264,55.9526454930936,TRUE,1753,"20mph existing streets",259.009200586101
"1767",70,"2013950004203",326740,671020,-3.174011,55.926694,95,3,2,1,"2013-08-19",2,08:35:00,923,"S12000036",5,0,6,30,9,4,6,0,0,5,1,1,1,0,0,1,2,NA,"2013",-3.17399588256638,55.9266496472795,1.01833196779124,-3.17399992574256,55.9266584446921,TRUE,1767,"20mph existing streets",297.888525158955
"1769",1269,"2014950005211",326420,672830,-3.179625,55.942905,95,3,2,1,"2014-10-15",4,16:25:00,923,"S12000036",6,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,NA,"2014",-3.17960989039408,55.9428597260479,7.08256007025696,-3.1796553490213,55.9429175377215,TRUE,1769,"20mph existing streets",189.889552332497
"1769",1149,"2014950004691",326260,672770,-3.18217,55.942341,95,3,2,1,"2014-09-02",3,19:00:00,923,"S12000036",3,7,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2014",-3.18215449401468,55.9422962047405,2.1856211290161,-3.1821400021618,55.9422784817597,TRUE,1769,"20mph existing streets",189.889552332497
"1777",3601,"0026819",327391,671782,-3.16378520499274,55.9335934836719,NA,3,1,1,"2019-03-02",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.16378520499274,55.9335934836719,0.918690624980769,-3.16378274207434,55.9335854044437,TRUE,1777,"20mph existing streets",257.25290992826
"1780",1095,"2014950004458",324050,672300,-3.217412,55.937775,95,3,1,1,"2014-08-13",4,11:23:00,923,"S12000036",6,0,6,30,1,4,5,0,0,1,1,1,1,0,0,1,1,NA,"2014",-3.21739529447174,55.9377297786995,1.56165203442508e-07,-3.21739529447028,55.9377297787006,TRUE,1780,"20mph existing streets",121.375470514248
"1783",2328,"2015950005529",330960,673660,-3.107152,55.95099,95,3,2,1,"2015-12-01",3,09:00:00,923,"S12000036",4,6415,6,30,9,4,6,0,0,0,1,2,2,0,0,1,1,NA,"2015",-3.10715193752516,55.9509901195814,2.5120171097978,-3.10711497252034,55.9509816213075,TRUE,1783,"20mph existing streets",150.888179799421
"1783",967,"2014950003598",330960,673660,-3.107166,55.951035,95,3,2,1,"2014-06-27",6,08:20:00,923,"S12000036",4,6415,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,NA,"2014",-3.10715193752516,55.9509901195814,2.5120171097978,-3.10711497252034,55.9509816213075,TRUE,1783,"20mph existing streets",150.888179799421
"1785",1670,"2015950000887",323360,676120,-3.229526,55.971934,95,2,1,1,"2015-03-01",1,09:13:00,923,"S12000036",6,0,6,30,8,4,6,0,0,0,1,1,2,0,0,1,1,NA,"2015",-3.22952552245446,55.9719339614378,6.29096886783363,-3.22942710872863,55.9719441716398,TRUE,1785,"20mph existing streets",497.892997210835
"1786",463,"2014950000144",323580,676290,-3.226066,55.973542,95,3,2,1,"2014-01-09",5,17:40:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,NA,"2014",-3.22604983977732,55.9734961215311,4.30165207444307,-3.22610856176586,55.9735158324865,TRUE,1786,"20mph existing streets",220.253147858922
"179",585,"2014950001029",325890,674480,-3.188563,55.957645,95,3,1,1,"2014-02-16",1,01:30:00,923,"S12000036",4,901,6,30,6,4,6,0,0,8,4,1,1,0,0,1,1,NA,"2014",-3.18854736833046,55.9575998449054,1.12753946886676,-3.18855297710835,55.9576093999778,TRUE,179,"20mph existing streets",105.384441657276
"1790",1490,"2014950006838",328430,674150,-3.147802,55.955066,95,2,1,1,"2014-12-27",7,15:35:00,923,"S12000036",3,1140,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.14778748733675,55.9550210988993,4.15116720827501,-3.14785350566772,55.9550210536768,TRUE,1790,"20mph existing streets",108.019318187793
"1800",3430,"2018950001766",320340,670833,-3.276335,55.923946,95,3,2,1,"2018-12-05",4,18:50:00,923,"S12000036",6,0,6,20,3,4,6,0,0,0,4,9,1,0,0,1,1,NA,"2018",-3.2763359632155,55.9239512591607,0.381312867377443,-3.27633836022482,55.9239543832603,TRUE,1800,"20mph existing streets",276.547634898026
"1800",1831,"2015950002384",320240,670790,-3.277923,55.923548,95,3,1,1,"2015-05-19",3,10:15:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.27792305413988,55.923548418919,3.54290197850401,-3.27794422844288,55.9235777035217,TRUE,1800,"20mph existing streets",276.547634898026
"181",2376,"2015950005790",327600,676260,-3.161645,55.97385,95,3,1,1,"2015-12-18",6,08:45:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2015",-3.16164490602078,55.9738504587321,4.14192976306071,-3.16162110339402,55.9738849193273,TRUE,181,"20mph existing streets",977.744318101143
"181",1599,"2015950000521",327560,676030,-3.162224,55.971778,95,2,1,1,"2015-02-07",7,18:37:00,923,"S12000036",6,0,6,20,0,-1,-1,0,0,0,5,1,1,0,0,1,1,NA,"2015",-3.16222371595114,55.9717783579471,4.30863652388283,-3.16217101823787,55.9718029447544,TRUE,181,"20mph existing streets",977.744318101143
"1813",285,"2013950006081",330410,672860,-3.115765,55.943769,95,3,1,1,"2013-11-08",6,17:30:00,923,"S12000036",6,0,6,30,7,4,3,1,0,0,5,1,2,0,0,1,1,NA,"2013",-3.11575079262946,55.9437242341314,2.59268168212256,-3.11571243363951,55.9437327053354,TRUE,1813,"20mph existing streets",194.29139766083
